OrderNum,CustName,CustomerType,CustState
1101261,Kub LLC,Business,Texas
1101362,Howe LLC,Business,New Mexico
1101384,Conrado Wheble,Individual,Texas
1101426,Colan Diggles,Individual,Texas
1101434,Borer LLC,Business,Missouri
1101491,Price Inc.,Business,Texas
1101507,Pfeffer LLC,Business,Oklahoma
1101539,Adelheid Sandeman,Individual,Missouri
1101546,Kunze Group,Business,Texas
1101585,Price Inc.,Business,Texas
1101584,Tom Jerde,Individual,Texas
1101628,Barton Inc.,Business,Louisiana
1101643,Jory Waszczyk,Individual,Texas
1101659,Dex Mankor,Individual,Louisiana
1101713,Etheline MacGown,Individual,Texas
1101746,Becker LLC,Business,Missouri
1101792,Boyer LLC,Business,Texas
1101876,Ed Zboncak,Individual,Oklahoma
1101890,Williamson Co.,Business,Texas
1101947,Faded Light Inc..,Business,Missouri
1101961,Trantow Technologies,Business,Mississippi
1101978,Dave Lemke,Individual,Oklahoma
1101985,Vidovik MacCarter,Individual,Louisiana
1102075,Larkin Group,Business,Texas
1102103,Janifer Strongitharm,Individual,Texas
1102176,Murphy LLC,Business,Missouri
1102197,Rickie Hillett,Individual,Texas
1102208,Lemar Chappell,Individual,New Mexico
1102210,Therine Urridge,Individual,Louisiana
1102242,Adams LLC,Business,Texas
1102276,Corrinne Orable,Individual,Mississippi
1102287,Adams LLC,Business,Texas
1102325,Alma Jacquemot,Individual,Texas
1102363,Helenka Rawet,Individual,Louisiana
1102377,Becker LLC,Business,Missouri
1102378,Farrell Group,Business,Arkansas
1102381,Jeffery Heaney,Individual,Texas
1102436,Modestia Fandrey,Individual,Texas
1102499,Benedicto Pencost,Individual,Texas
1102500,Marni Garett,Individual,Texas
1102557,Brekke Productions,Business,Louisiana
1102571,Robotics LLC,Business,Oklahoma
1102617,Koelpin and Sons,Business,Texas
1102662,Raynor LLC,Business,Missouri
1102718,Abshire Inc.,Business,Oklahoma
1102719,Felicio Jorczyk,Individual,Louisiana
1102763,Farrell Group,Business,Arkansas
1102904,Kub LLC,Business,Texas
1102934,Kub LLC,Business,Texas
1102982,Becker LLC,Business,Missouri
1102986,Brekke Productions,Business,Louisiana
1102989,Katharine Jopke,Individual,Oklahoma
1103016,Boyer LLC,Business,Texas
1103044,Barton Inc.,Business,Louisiana
1103062,Mann LLC,Business,Texas
1103091,Johnny Flatley,Individual,Texas
1103098,Hegmann Group,Business,Arkansas
1103110,Raynor LLC,Business,Missouri
1103127,Stamm Group,Business,Texas
1103147,Ritchie Ortiz,Individual,Louisiana
1103210,Marissa Allchorne,Individual,Texas
1103233,Rebecca Notti,Individual,Texas
1103277,Tammy Jakubowski,Individual,Texas
1103309,Boyer LLC,Business,Texas
1103447,Trantow Technologies,Business,Mississippi
1103488,Barrie Povey,Individual,Oklahoma
1103487,Dennis Chasteau,Individual,Missouri
1103558,James Chelam,Individual,Louisiana
1103638,Barton Inc.,Business,Louisiana
1103637,Reichel and Sons,Business,Oklahoma
1103682,Becker LLC,Business,Missouri
1103699,Turner and Sons,Business,Mississippi
1103739,Brekke Productions,Business,Louisiana
1103770,Mohr Group,Business,Louisiana
1103949,Faded Light Inc..,Business,Missouri
1103958,Mills Inc.,Business,Oklahoma
1103957,Raynor LLC,Business,Missouri
1103979,Jillene Wemm,Individual,Texas
1104043,James Lueilwitz,Individual,Texas
1104097,Stacee Millmoe,Individual,Louisiana
1104163,Neal Ozanne,Individual,Texas
1104182,Roana Delmage,Individual,Texas
1104227,Saul Goodwin,Individual,Texas
1104270,Becker LLC,Business,Missouri
1104267,Price Inc.,Business,Texas
1104292,Nichole Kemitt,Individual,Texas
1104299,Halvorson LLC,Business,Oklahoma
1104301,Kub LLC,Business,Texas
1104315,Sofie Plumridge,Individual,Louisiana
1104375,Tremblay Inc.,Business,Texas
1104399,Kara McClure,Individual,Texas
1104497,Murphy LLC,Business,Missouri
1104638,Daniel-Champlin Tech,Business,Louisiana
1104746,Raynor LLC,Business,Missouri
1104797,Jamie Conroy,Individual,Arkansas
1104798,Paxon Coxall,Individual,Oklahoma
1104853,Brekke Productions,Business,Louisiana
1104919,Ron Von Vandervort,Individual,Missouri
1105013,Brekke Productions,Business,Louisiana
1105108,Cole Medhurst,Individual,Oklahoma
1105114,Mann LLC,Business,Texas
1105142,Heather Runolfsson,Individual,Missouri
1105160,Scotty Beavis,Individual,Texas
1105235,Farrell Group,Business,Arkansas
1105237,Griffin Pavkovic,Individual,Missouri
1105289,Harbert Sarfati,Individual,Texas
1105312,Barton Inc.,Business,Louisiana
1105310,Reichel and Sons,Business,Oklahoma
1105332,Schroeder Library,Business,Texas
1105357,Halvorson LLC,Business,Oklahoma
1105378,Frank Morar,Individual,Louisiana
1105407,Mata Maloney,Individual,Texas
1105418,Gleason LLC,Business,Louisiana
1105449,Zac Brown,Individual,Oklahoma
1105466,Koelpin and Sons,Business,Texas
1105500,Raynor LLC,Business,Missouri
1105515,Abdel Brayfield,Individual,Louisiana
1105522,Kakalina Gilardone,Individual,Texas
1105587,Kub LLC,Business,Texas
1105649,Borer LLC,Business,Missouri
1105734,Murphy LLC,Business,Missouri
1105739,Amy Cummerata,Individual,Texas
1105759,Sanford Group,Business,Texas
1105763,Brekke Productions,Business,Louisiana
1105794,Tootsie Frensch,Individual,Missouri
1105843,Terry Lakin,Individual,Arkansas
1105865,Tonya Mills,Individual,Missouri
1100950,Cristian Iston,Individual,New York
1100973,Modesta Brissenden,Individual,New York
1100968,Richy Dews,Individual,Pennsylvania
1100999,Nolan Inc.,Business,Massachusetts
1101063,LMD Resources,Business,New Hampshire
1101080,Waelchi Inc.,Business,New York
1101114,Cami Adlem,Individual,New Jersey
1101118,Smith Technologies,Business,New York
1101135,Hessel LLC,Business,Pennsylvania
1101144,Jyoti Edgell,Individual,New York
1101172,Stokes Electronics,Business,New Hampshire
1101199,Celestyn Ibel,Individual,Massachusetts
1101222,Marco Frizzell,Individual,New York
1101255,Dickens LLC,Business,Connecticut
1101263,Kreiger LLC,Business,New York
1101292,Wilkinson LLC,Business,Massachusetts
1101401,Bauch Group,Business,Pennsylvania
1101435,Allx Sedworth,Individual,New Jersey
1101437,Emilee Mullarkey,Individual,New York
1101448,Goober Chasemoore,Individual,New York
1101499,Thompson Inc.,Business,Massachusetts
1101511,Kuhic Inc.,Business,Connecticut
1101530,David Wyman,Individual,New York
1101540,George Reichert,Individual,Pennsylvania
1101594,Walter LTD,Business,New York
1101630,Deckow Inc.,Business,New York
1101640,Dickens LLC,Business,Connecticut
1101754,Gutmann LLC,Business,New Jersey
1101763,Ted Jaskolski,Individual,Pennsylvania
1101791,Robin Doyle,Individual,Connecticut
1101810,Botsford Inc.,Business,New York
1101813,Diena Pennings,Individual,New York
1101830,Schiller LLC,Business,Pennsylvania
1101972,WPS Technologies,Business,Pennsylvania
1102003,Melonie Klemenz,Individual,New York
1102004,Thompson Inc.,Business,Massachusetts
1102023,Jacob Duce,Individual,New York
1102031,Dickens LLC,Business,Connecticut
1102039,Walter LTD,Business,New York
1102070,Arliene Lander,Individual,New York
1102139,Thompson Inc.,Business,Massachusetts
1102142,LMD Resources,Business,New Hampshire
1102219,Hedy Seeborne,Individual,Connecticut
1102229,Gerhold Group,Business,New York
1102254,Kreiger LLC,Business,New York
1102262,Hastings Starling,Individual,Pennsylvania
1102297,Aldin Drewitt,Individual,Pennsylvania
1102361,D'Amore LLC,Business,Pennsylvania
1102383,Linda  Dibbert,Individual,Massachusetts
1102428,Homenick Group,Business,New York
1102429,Nady Saladin,Individual,New York
1102433,Daniel Mitchell,Individual,New Jersey
1102454,Walter LTD,Business,New York
1102459,Stokes Electronics,Business,New Hampshire
1102497,Erick Gorioli,Individual,Pennsylvania
1102604,Ally Bode,Individual,New York
1102622,Funk and Sons,Business,Connecticut
1102646,Funk and Sons,Business,Connecticut
1102753,Brent Murazik,Individual,New York
1102796,Kreiger LLC,Business,New York
1102803,Abra Lewis,Individual,Pennsylvania
1102818,Turcotte Corp,Business,New York
1102850,Georgeanne Smail,Individual,Pennsylvania
1102861,Nolan Inc.,Business,Massachusetts
1102899,Magdaia Bofield,Individual,Connecticut
1102909,Hahn-Hand,Business,Massachusetts
1102933,Stoltenberg LLC,Business,New York
1102979,Funk and Sons,Business,Connecticut
1103027,Sonia Kraft,Individual,New York
1103030,Wilkinson LLC,Business,Massachusetts
1103040,Stroman Inc.,Business,Pennsylvania
1103050,Veum Group,Business,New York
1103081,Johnson LLC,Business,New Jersey
1103133,Jay O'Luby,Individual,New York
1103193,Caprice Forsdyke,Individual,Pennsylvania
1103203,George Reichert,Individual,Pennsylvania
1103248,Stoltenberg LLC,Business,New York
1103254,Botsford Inc.,Business,New York
1103273,Timi Williamson,Individual,New York
1103296,Dickens LLC,Business,Connecticut
1103345,Homenick Group,Business,New York
1103357,Dickens LLC,Business,Connecticut
1103361,Ricki Yukhnini,Individual,New York
1103382,Ruby Kassulke,Individual,Massachusetts
1103431,KevinBednar,Individual,New York
1103426,Thompson Inc.,Business,Massachusetts
1103453,Binny Dethloff,Individual,New York
1103449,D'Amore LLC,Business,Pennsylvania
1103503,Hahn-Hand,Business,Massachusetts
1103559,Rice Inc.,Business,New York
1103686,Botsford Inc.,Business,New York
1103752,Deckow Inc.,Business,New York
1103767,Kimble Grimstead,Individual,New Jersey
1103768,Wilkinson LLC,Business,Massachusetts
1103813,Abby Ross,Individual,New York
1103815,Johnson LLC,Business,New Jersey
1103817,Gerhold Group,Business,New York
1103831,Ferry Group,Business,New Jersey
1103842,D'Amore LLC,Business,Pennsylvania
1103836,Elsey Muggeridge,Individual,Massachusetts
1103857,Ferry Group,Business,New Jersey
1103876,Roldan Haggett,Individual,Pennsylvania
1103872,Willie Waples,Individual,New Jersey
1103918,Smith Technologies,Business,New York
1103960,Wilkinson LLC,Business,Massachusetts
1103997,Marc Riach,Individual,Pennsylvania
1104026,Treutel Group,Business,New York
1104077,Alejandrina Gyles,Individual,Connecticut
1104102,Sanford Security,Business,New Jersey
1104137,Hessel LLC,Business,Pennsylvania
1104162,Carly Upstell,Individual,Pennsylvania
1104159,Veum Group,Business,New York
1104189,Carroll Inc.,Business,New York
1104185,Homenick Group,Business,New York
1104187,Lulita Argyle,Individual,New York
1104260,D'Amore LLC,Business,Pennsylvania
1104268,Rhea Sirl,Individual,Massachusetts
1104287,Kreiger LLC,Business,New York
1104309,Bauch Group,Business,Pennsylvania
1104339,Nydia Gabbitis,Individual,Pennsylvania
1104344,Eydie Sulman,Individual,New York
1104366,Goodwin Inc.,Business,New York
1104419,Schaefer Inc.,Business,Massachusetts
1104442,Vania Bauduccio,Individual,New York
1104454,Abra Lewis,Individual,Pennsylvania
1104491,Wilkinson LLC,Business,Massachusetts
1104547,LMD Resources,Business,New Hampshire
1104545,Shina Somers,Individual,New York
1104639,Veum Group,Business,New York
1104652,Angela Lergan,Individual,New York
1104647,Stokes Electronics,Business,New Hampshire
1104659,Brynna Satterly,Individual,Pennsylvania
1104704,Zonda Suche,Individual,Massachusetts
1104714,LMD Resources,Business,New Hampshire
1104740,Lakin LLC,Business,Pennsylvania
1104784,Abra Lewis,Individual,Pennsylvania
1104856,Cummings LLC,Business,New York
1104859,Stroman Inc.,Business,Pennsylvania
1104895,Goodwin Inc.,Business,New York
1104892,Rochelle Furmenger,Individual,New Jersey
1104925,Delly Legon,Individual,New York
1104974,Keebler Group,Business,Massachusetts
1104976,Smith Technologies,Business,New York
1104981,Anatola Longbone,Individual,New Jersey
1105087,Treutel Group,Business,New York
1105155,Koepp Inc.,Business,Pennsylvania
1105166,Hessel LLC,Business,Pennsylvania
1105170,Schaefer Inc.,Business,Massachusetts
1105183,LMD Resources,Business,New Hampshire
1105196,Bauch Group,Business,Pennsylvania
1105231,Lonie Bartell,Individual,New York
1105240,Veum Group,Business,New York
1105295,John Barrows,Individual,Pennsylvania
1105317,Waelchi Inc.,Business,New York
1105337,Sly Whiston,Individual,Pennsylvania
1105354,Hahn-Hand,Business,Massachusetts
1105397,Swift Inc.,Business,New York
1105454,Virgie Kiggel,Individual,New York
1105460,D'Amore LLC,Business,Pennsylvania
1105506,Taffy Tamburo,Individual,Connecticut
1105584,Clemmie Denty,Individual,New York
1105590,Mauricio Truran,Individual,New Jersey
1105593,Gail Farley,Individual,Pennsylvania
1105661,Lydia Macejkovic,Individual,New York
1105764,Grimes-Satterfield,Business,New York
1105813,Fanchon Coiley,Individual,New Hampshire
1105812,Margy Wreford,Individual,New York
1105852,Homenick Group,Business,New York
1105854,Stoltenberg LLC,Business,New York
1105875,Bauch Group,Business,Pennsylvania
1105888,Westley Ferran,Individual,Massachusetts
1105909,Gussi Strodder,Individual,New York
1100961,Chrystel Tozer,Individual,Utah
1101055,Jacobi LLC,Business,Arizona
1101121,Blue Sky Kites,Business,Colorado
1101485,Nikolaus LLC,Business,Virginia
1101518,Emma Bogan,Individual,Arizona
1101582,Hickle LLC,Business,Arizona
1101608,Raddy Olifaunt,Individual,Utah
1101934,Murazik Inc.,Business,Arizona
1101955,CDIA Inc..,Business,Colorado
1102128,Hickle LLC,Business,Arizona
1102201,CDIA Inc..,Business,Colorado
1102299,Clever Industries,Business,Utah
1102396,Alice Gibson-Reynolds,Individual,Virginia
1102489,Stephannie Glendinning,Individual,Colorado
1102526,Alard Brayshay,Individual,Arizona
1102688,Kaycee Brackenbury,Individual,Arizona
1102729,Bechtelar LLC,Business,Arizona
1102903,Petronilla Streak,Individual,Arizona
1102922,Gilburt Arundale,Individual,Virginia
1103008,Hickle LLC,Business,Arizona
1103154,Kerluke Inc.,Business,Utah
1103171,Dare LLC,Business,Colorado
1103194,Jacobi LLC,Business,Arizona
1103342,Olivette Bohlsen,Individual,Arizona
1103381,Abigail Johnston,Individual,Utah
1103489,Dare LLC,Business,Colorado
1103494,Parker Group,Business,Arizona
1103515,Corkery International ,Business,Utah
1103548,Jacobi LLC,Business,Arizona
1103785,Kautzer-Stehr,Individual,Colorado
1103801,Torphy Invisionaries,Business,Arizona
1103874,Blue Sky Kites,Business,Colorado
1103885,Dare LLC,Business,Colorado
1103915,Hickle LLC,Business,Arizona
1103932,Corkery International ,Business,Utah
1104006,Michelle Rosgen,Individual,Arizona
1104037,CDIA Inc..,Business,Colorado
1104126,Parker Group,Business,Arizona
1104168,Kris Ferry,Individual,Colorado
1104312,Carley Wankling,Individual,Arizona
1104469,Ellis Sutor,Individual,Colorado
1104517,Dietrich LLC,Business,Colorado
1104513,Hickle LLC,Business,Arizona
1104529,Jacobi LLC,Business,Arizona
1104619,Blue Sky Kites,Business,Colorado
1104698,Conroy Marzele,Individual,Colorado
1104753,Alyssa Moen,Individual,Arizona
1104765,Madelle McMychem,Individual,Utah
1104844,Tamar Gantlett,Individual,Arizona
1104872,Winifield Cambden,Individual,Colorado
1104975,Grant LLC,Business,Arizona
1105269,Olga Gullivan,Individual,Arizona
1105361,Blue Sky Kites,Business,Colorado
1105498,Torphy Invisionaries,Business,Arizona
1105594,Care Arkwright,Individual,Colorado
1105607,Kassia Wapplington,Individual,Utah
1105669,Ranna Rean,Individual,Arizona
1101022,Allyn Palatino,Individual,Nebraska
1101060,Donnelly Group,Business,Montana
1101071,Donnelly Group,Business,Montana
1101232,Donnelly Group,Business,Montana
1101244,Wang Fallanche,Individual,Nebraska
1101279,Runte Inc.,Business,Montana
1101322,Baumbach Security,Business,North Dakota
1101320,Baumbach Security,Business,North Dakota
1101340,Stracke International,Business,Nebraska
1101396,McKenzie Inc..,Business,Montana
1101400,McKenzie Inc..,Business,Montana
1101393,Schmidt Group,Business,Nebraska
1101456,Missie McNeil,Individual,Nebraska
1101463,Jeannie Frami-Senger,Individual,Nebraska
1101524,Baumbach Security,Business,North Dakota
1101568,McKenzie Inc..,Business,Montana
1101634,McKenzie Inc..,Business,Montana
1101632,McKenzie Inc..,Business,Montana
1101637,McKenzie Inc..,Business,Montana
1101676,Renner Group,Business,North Dakota
1101674,Terri Predovic,Individual,South Dakota
1101721,Windler Tech Supplies,Business,Wyoming
1101738,Runte Inc.,Business,Montana
1101751,McKenzie Inc..,Business,Montana
1101764,Rita Cremin,Individual,Nebraska
1101925,Rempel Inc.,Business,South Dakota
1101921,Schmidt Group,Business,Nebraska
1101975,Windler Tech Supplies,Business,Wyoming
1101982,Rose Kling-Muller,Individual,Wyoming
1102204,Windler Tech Supplies,Business,Wyoming
1102235,Runte Inc.,Business,Montana
1102248,Will Wisozk,Individual,South Dakota
1102350,Joelie Sleeford,Individual,Nebraska
1102415,Baumbach Security,Business,North Dakota
1102425,Windler Tech Supplies,Business,Wyoming
1102451,McKenzie Inc..,Business,Montana
1102464,Stan Garlette,Individual,Montana
1102478,Baumbach Security,Business,North Dakota
1102664,Schmidt Group,Business,Nebraska
1102677,Rempel Inc.,Business,South Dakota
1102733,June Murphy-Orn,Individual,South Dakota
1102744,Schmidt Group,Business,Nebraska
1102776,Donnelly Group,Business,Montana
1102901,Deeanne Struijs,Individual,Montana
1102939,Franecki Corporation,Business,North Dakota
1102942,Rempel Inc.,Business,South Dakota
1102948,Chas Tweddell,Individual,Nebraska
1102946,Franecki Corporation,Business,North Dakota
